ID,St_ID,DOI,Types_of_Lit_Sources,sp.,_ontinent,Place,Hab.,Latitude,Longitude,Instances_Count,vivo_situ,temp,tmin_E,topt_E,tmax_E,tmin_1st_L,topt_1st_L,tmax_1st_L,tmin_2nd_L,topt_2nd_L,tmax_2nd_L,tmin_3rd_L,topt_3rd_L,tmax_3rd_L,tmin_P,topt_P,tmax_P,K,P,Humid.,Food,Preovi_per, Ovi_rate,Postovi_per,E_dev,E_hatch,Dev_1st_inst,Dev_2nd_inst,Dev_3rd_inst,Dev_ P,L_surv,Pr_sex_rat,Repr_rate,Ovip_fem,Fert_fem,Spr_of_rep,Spr_of_rep,Spr_of_rep,Lif_exp_post_min,Lif_exp_post_max,Lif_exp_post_mean,N_gen_min,N_gen_max,N_gen_M,Gen_tim_min,Gen_tim_max,Gen_tim_M,M_sex_rep_rate_min,M_sex_rep_rate_max,M_sex_rep_rate_M,Doubl_tim,Intr_rate_nat_incr,Im_flig_term,Dorm.,Dorm_d,Surv_perc,Vert_distr_min,Vert_distr_max,Vert_distr_M
201,ID_38,https://doi.org/10.14411/eje.2015.015 ,peer_reviewed,Pseudomallada_macleodi,North_America,Manhattan__Kansas,NA,39.184,-96.569,12,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,7.2,6.6,8.5,18.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Manhattan__Kansas,NA,39.184,-96.569,18,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14_10_00,NA,NA,NA,NA,NA,NA,NA,8.2,22.5,77.3,20,82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Manhattan__Kansas,NA,39.184,-96.569,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,NA,NA,NA,NA,NA,NA,NA,7.3,8.1,108,20,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Manhattan__Kansas,NA,39.184,-96.569,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,7,7.5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Stephenville__Texas,NA,32.22,-98.202,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,9.3,6.8,14.8,17.8,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Stephenville__Texas,NA,32.22,-98.202,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,10.2,7.2,131.5,NA,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Manhattan__Kansas,NA,39.184,-96.569,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_macleodi,North_America,Stephenville__Texas,NA,32.22,-98.202,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Redding__California,NA,40.586,-122.391,33.72,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,38.46,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Huachuca_Mts__Arizona,NA,31.401,-110.299,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14_10_00,NA,NA,NA,NA,NA,NA,NA,NA,121,130.1,20.4,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Huachuca_Mts__Arizona,NA,31.401,-110.299,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13_11_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.4,NA,87.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Huachuca_Mts__Arizona,NA,31.401,-110.299,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.7,NA,66.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Huachuca_Mts__Arizona,NA,31.401,-110.299,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,NA,90.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Shasta_Lake__California,NA,40.681,-122.37,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,9,7.9,9,NA,38.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Shasta_Lake__California,NA,40.681,-122.37,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14_10_00,NA,NA,NA,NA,NA,NA,NA,10,19.2,45.11,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Shasta_Lake__California,NA,40.681,-122.37,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13_11_00,NA,NA,NA,NA,NA,NA,NA,8.5,10.3,194,17,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Shasta_Lake__California,NA,40.681,-122.37,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,NA,NA,NA,NA,NA,NA,NA,8.5,9.6,170.5,NA,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Shasta_Lake__California,NA,40.681,-122.37,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Redding__California,NA,40.586,-122.391,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,7.8,7.3,8.9,18.9,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Redding__California,NA,40.586,-122.391,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14_10_00,NA,NA,NA,NA,NA,NA,NA,9.6,24.5,126.5,18.8,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Redding__California,NA,40.586,-122.391,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,NA,NA,NA,NA,NA,NA,NA,9.1,33.8,128.7,18.7,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Redding__California,NA,40.586,-122.391,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,8.1,22,131,22.6,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,NA,7.6,11.1,20,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14_10_00,NA,NA,NA,NA,NA,NA,NA,NA,13.5,64.9,18.7,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,NA,NA,NA,NA,NA,NA,NA,NA,9.2,118.7,21.3,88.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,NA,29.4,84,18.8,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1,49.9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,18.7,NA,17.4,14,18.8,42.2,60.9,0.62,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,19.2,NA,NA,13.8,NA,14.6,11.5,14.7,34.1,81.5,0.6,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,16.2,NA,NA,10.2,NA,12.1,12.1,13.7,27,68.2,0.48,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,12.8,NA,NA,8,NA,9.2,7.8,11.8,21.5,69.6,0.47,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,ID_38,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_perfectus,North_America,Kings_Canyon__California,NA,36.897,-118.538,NA,in_situ,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,11.7,NA,NA,5.9,NA,7.1,6.2,10.4,16.7,76.1,0.38,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,ID_39,NA,regional_journal,Pseudomallada_picteti,Europe,NA,Quercetum_ilicis,NA,,NA,in_situ,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,70,NA,NA,NA,NA,9,NA,9.6,13.2,NA,25.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,ID_39,NA,regional_journal,Pseudomallada_picteti,Europe,NA,Quercetum_ilicis,NA,,NA,in_situ,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,70,NA,NA,NA,NA,9,NA,8.1,7.5,8.1,22.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,ID_39,NA,regional_journal,Pseudomallada_picteti,Europe,NA,Quercetum_ilicis,NA,,NA,in_situ,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,08_16_00,70,NA,NA,NA,NA,8.7,NA,9.3,11.9,NA,25.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,ID_39,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_sierra,North_America,Redding__California,NA,40.586,-122.391,16,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,ID_39,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_sierra,North_America,Redding__California,NA,40.586,-122.391,14,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,8.7,7.9,7.3,17.4,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,ID_39,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_sierra,North_America,Redding__California,NA,40.586,-122.391,18,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14_10_00,NA,NA,NA,NA,NA,NA,NA,7.9,13.5,16.2,18,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,ID_39,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_sierra,North_America,Redding__California,NA,40.586,-122.391,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12_12_00,NA,NA,NA,NA,NA,NA,NA,7.1,8,126.7,17.9,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,ID_39,https://doi.org/10.14411/eje.2015.015,peer_reviewed,Pseudomallada_sierra,North_America,Redding__California,NA,40.586,-122.391,NA,in_situ,23.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10_14_00,NA,NA,NA,NA,NA,NA,NA,7.5,7.7,104.5,18.5,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,ID_40,https://doi.org/10.1016/j.biocontrol.2008.03.015 ,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,orchard_(peach),40.37,22.57,21,in_situ,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,12,NA,NA,NA,NA,4.85,NA,5.2,5.45,7.1,11.05,52.5,0,70.9,NA,NA,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,NA,56.3,NA,NA,0,8.44,0.08,NA,NA,NA,NA,NA,NA,NA
243,ID_40,https://doi.org/10.1016/j.biocontrol.2008.03.015 ,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,orchard_(peach),40.37,22.57,25,in_situ,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,33,NA,NA,NA,NA,4.8,NA,5.1,5.45,6.65,11.1,62.5,0,78.6,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,57.2,NA,NA,0,8.51,0.08,NA,NA,NA,NA,NA,NA,NA
244,ID_40,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,orchard_(peach),40.37,22.57,26,in_situ,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,55,NA,NA,NA,NA,4.7,NA,5.05,5.55,6.35,11.45,65,0,97.5,NA,NA,NA,NA,NA,NA,NA,7.4,NA,NA,NA,NA,NA,59.7,NA,NA,0,7.97,0.09,NA,NA,NA,NA,NA,NA,NA
245,ID_40,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,orchard_(peach),40.37,22.57,28,in_situ,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,75,NA,NA,NA,NA,4.65,NA,5,5.05,5.5,10.4,75,0,86.2,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA,53.2,NA,NA,0,7.58,0.09,NA,NA,NA,NA,NA,NA,NA
246,ID_40,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,orchard_(peach),40.37,22.57,21,in_situ,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,94,NA,NA,NA,NA,4.65,NA,4.65,4.65,5.15,11.1,57.5,0.47,61.7,NA,NA,NA,NA,NA,NA,NA,29.7,NA,NA,NA,NA,NA,50,NA,NA,201,8.52,0.08,NA,NA,NA,NA,NA,NA,NA
247,ID_41,https://doi.org/10.1603/008.102.0312,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,NA,40.37,22.57,24,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,5,NA,NA,NA,NA,81.3,6.75,7.1,17.3,12.6,55.8,NA,4.8,NA,NA,NA,NA,NA,NA,NA,44.5,NA,NA,NA,NA,NA,66.8,NA,NA,63.8,28.5,0.02,NA,NA,NA,NA,NA,NA,NA
248,ID_41,https://doi.org/10.1603/008.102.0312,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,NA,40.37,22.57,24,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,10,NA,NA,NA,NA,81.9,6,6.95,10.15,13.35,56.1,NA,6.5,NA,NA,NA,NA,NA,NA,NA,43.1,NA,NA,NA,NA,NA,57.8,NA,NA,59.4,20.6,0.03,NA,NA,NA,NA,NA,NA,NA
249,ID_41,https://doi.org/10.1603/008.102.0312,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,NA,40.37,22.57,29,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,20,NA,NA,NA,NA,79.3,5.4,6.85,7.9,13.6,69,NA,8.9,NA,NA,NA,NA,NA,NA,NA,38.2,NA,NA,NA,NA,NA,65.1,NA,NA,59.2,20.4,0.03,NA,NA,NA,NA,NA,NA,NA
250,ID_41,https://doi.org/10.1603/008.102.0312,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,NA,40.37,22.57,30,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,60,NA,NA,NA,NA,75.8,4.5,5.2,7.4,13.1,73.2,NA,34.6,NA,NA,NA,NA,NA,NA,NA,53.9,NA,NA,NA,NA,NA,59,NA,NA,196.8,10.9,0.06,NA,NA,NA,NA,NA,NA,NA
251,ID_41,https://doi.org/10.1603/008.102.0312,peer_reviewed,Pseudomallada_prasinus,Europe,Thessaloniki__coastal_northern_Greece,NA,40.37,22.57,37,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,110,NA,NA,NA,NA,81.9,4.7,6.6,7.3,12.75,86,NA,101.6,NA,NA,NA,NA,NA,NA,NA,54.5,NA,NA,NA,NA,NA,58.6,NA,NA,369.7,8.3,0.08,NA,NA,NA,NA,NA,NA,NA
